number	expt	date	genotype	percentDEET	stimulus	sum	CI
2740	screen	20161024	N2	0.15	IAA	62	-0.048387097
2741	screen	20161024	N2	0.15	IAA	99	0.04040404
2742	screen	20161024	N2	0.15	IAA	99	0.04040404
2743	screen	20161024	N2	0.15	IAA	99	0.04040404
2744	screen	20161024	N2	0.15	IAA	99	0.04040404
2745	screen	20161024	N2	0.15	IAA	99	0.04040404
2746	screen	20161024	N2	0.15	IAA	99	0.04040404
2747	screen	20161024	ed03	0.15	IAA	50	0.26
2748	screen	20161024	ed03	0.15	IAA	50	0.26
2749	screen	20161024	ed03	0.15	IAA	50	0.26
2750	screen	20161024	ed03	0.15	IAA	50	0.26
2751	screen	20161024	ed03	0.15	IAA	50	0.26
2752	screen	20161024	ed03	0.15	IAA	50	0.26
2753	screen	20161024	N2	0.15	IAA	107	-0.355140187
2754	screen	20161024	N2	0.15	IAA	107	-0.355140187
2755	screen	20161024	N2	0.15	IAA	107	-0.355140187
2756	screen	20161024	N2	0.15	IAA	107	-0.355140187
2757	screen	20161024	N2	0.15	IAA	107	-0.355140187
2758	screen	20161024	N2	0.15	IAA	107	-0.355140187
2759	screen	20161024	N2	0.15	IAA	47	-0.042553191
2760	screen	20161024	N2	0.15	IAA	47	-0.042553191
2761	screen	20161024	N2	0.15	IAA	47	-0.042553191
2762	screen	20161024	N2	0.15	IAA	47	-0.042553191
2763	screen	20161024	N2	0.15	IAA	47	-0.042553191
2764	screen	20161024	N2	0.15	IAA	47	-0.042553191
2765	spots	20161024	N2	0.15	IDI	182	0.593406593
2766	spots	20161024	N2	0.15	IDI	182	0.593406593
2767	spots	20161024	N2	0.15	IDI	182	0.593406593
2768	spots	20161024	N2	0.15	IDI	182	0.593406593
2769	spots	20161024	N2	0.15	IDI	182	0.593406593
2770	spots	20161024	N2	0.15	IDI	182	0.593406593
2771	spots	20161024	N2	0.15	ISI	299	0.321070234
2772	spots	20161024	N2	0.15	ISI	299	0.321070234
2773	spots	20161024	N2	0.15	ISI	299	0.321070234
2774	spots	20161024	N2	0.15	ISI	299	0.321070234
2775	spots	20161024	N2	0.15	ISI	299	0.321070234
2776	spots	20161024	N2	0.15	ISI	299	0.321070234
2777	spots	20161024	N2	0.15	ISI	180	0.805555556
2778	spots	20161024	N2	0.15	ISI	180	0.805555556
2779	spots	20161024	N2	0.15	ISI	180	0.805555556
2780	spots	20161024	N2	0.15	ISI	180	0.805555556
2781	spots	20161024	N2	0.15	ISI	180	0.805555556
2782	spots	20161024	N2	0.15	ISI	180	0.805555556
2783	spots	20161024	N2	0.15	ISI	120	0.483333333
2784	spots	20161024	N2	0.15	ISI	120	0.483333333
2785	spots	20161024	N2	0.15	ISI	120	0.483333333
2786	spots	20161024	N2	0.15	ISI	120	0.483333333
2787	spots	20161024	N2	0.15	ISI	120	0.483333333
2788	spots	20161024	N2	0.15	ISI	120	0.483333333
2789	spots	20161024	N2	0.15	ISI	115	0.634782609
2790	spots	20161024	N2	0.15	ISI	115	0.634782609
2791	spots	20161024	N2	0.15	ISI	115	0.634782609
2792	spots	20161024	N2	0.15	ISI	115	0.634782609
2793	spots	20161024	N2	0.15	ISI	115	0.634782609
2794	spots	20161024	N2	0.15	ISI	115	0.634782609
2795	spots	20161024	N2	0.15	IDI	128	0.828125
2796	spots	20161024	N2	0.15	IDI	128	0.828125
2797	spots	20161024	N2	0.15	IDI	128	0.828125
2798	spots	20161024	N2	0.15	IDI	128	0.828125
2799	spots	20161024	N2	0.15	IDI	128	0.828125
2800	spots	20161024	N2	0.15	IDI	128	0.828125
2801	spots	20161024	N2	0.15	IDI	93	0.924731183
2802	spots	20161024	N2	0.15	IDI	93	0.924731183
2803	spots	20161024	N2	0.15	IDI	93	0.924731183
2804	spots	20161024	N2	0.15	IDI	93	0.924731183
2805	spots	20161024	N2	0.15	IDI	93	0.924731183
2806	spots	20161024	N2	0.15	IDI	93	0.924731183
2807	spots	20161024	N2	0.15	IDI	158	0.873417722
2808	spots	20161024	N2	0.15	IDI	158	0.873417722
2809	spots	20161024	N2	0.15	IDI	158	0.873417722
2810	spots	20161024	N2	0.15	IDI	158	0.873417722
2811	spots	20161024	N2	0.15	IDI	158	0.873417722
2812	spots	20161024	N2	0.15	IDI	158	0.873417722
2813	gpcr	20161025	odr1	0	IAA	104	0.769230769
2814	gpcr	20161025	odr1	0	IAA	104	0.769230769
2815	gpcr	20161025	odr1	0	IAA	104	0.769230769
2816	gpcr	20161025	odr1	0	IAA	104	0.769230769
2817	gpcr	20161025	odr1	0	IAA	104	0.769230769
2818	gpcr	20161025	odr1	0	IAA	104	0.769230769
2819	gpcr	20161025	ocr2	0	IAA	180	0.8
2820	gpcr	20161025	ocr2	0	IAA	180	0.8
2821	gpcr	20161025	ocr2	0	IAA	180	0.8
2822	gpcr	20161025	ocr2	0	IAA	180	0.8
2823	gpcr	20161025	ocr2	0	IAA	180	0.8
2824	gpcr	20161025	ocr2	0	IAA	180	0.8
2825	gpcr	20161025	odr7	0	IAA	140	0.628571429
2826	gpcr	20161025	odr7	0	IAA	140	0.628571429
2827	gpcr	20161025	odr7	0	IAA	140	0.628571429
2828	gpcr	20161025	odr7	0	IAA	140	0.628571429
2829	gpcr	20161025	odr7	0	IAA	140	0.628571429
2830	gpcr	20161025	odr7	0	IAA	140	0.628571429
2831	gpcr	20161025	odr7	0	IAA	256	0.33984375
2832	gpcr	20161025	odr7	0	IAA	256	0.33984375
2833	gpcr	20161025	odr7	0	IAA	256	0.33984375
2834	gpcr	20161025	odr7	0	IAA	256	0.33984375
2835	gpcr	20161025	odr7	0	IAA	256	0.33984375
2836	gpcr	20161025	odr7	0	IAA	256	0.33984375
2837	gpcr	20161025	odr7	0	IAA	163	0.81595092
2838	gpcr	20161025	odr7	0	IAA	163	0.81595092
2839	gpcr	20161025	odr7	0	IAA	163	0.81595092
2840	gpcr	20161025	odr7	0	IAA	163	0.81595092
2841	gpcr	20161025	odr7	0	IAA	163	0.81595092
2842	gpcr	20161025	odr7	0	IAA	163	0.81595092
2843	gpcr	20161025	odr7	0	IAA	206	0.334951456
2844	gpcr	20161025	odr7	0	IAA	206	0.334951456
2845	gpcr	20161025	odr7	0	IAA	206	0.334951456
2846	gpcr	20161025	odr7	0	IAA	206	0.334951456
2847	gpcr	20161025	odr7	0	IAA	206	0.334951456
2848	gpcr	20161025	odr7	0	IAA	206	0.334951456
2849	gpcr	20161025	odr7	0	IAA	217	0.723502304
2850	gpcr	20161025	odr7	0	IAA	217	0.723502304
2851	gpcr	20161025	odr7	0	IAA	217	0.723502304
2852	gpcr	20161025	odr7	0	IAA	217	0.723502304
2853	gpcr	20161025	odr7	0	IAA	217	0.723502304
2854	gpcr	20161025	odr7	0	IAA	217	0.723502304
2855	gpcr	20161025	odr7	0	IAA	302	0.321192053
2856	gpcr	20161025	odr7	0	IAA	302	0.321192053
2857	gpcr	20161025	odr7	0	IAA	302	0.321192053
2858	gpcr	20161025	odr7	0	IAA	302	0.321192053
2859	gpcr	20161025	odr7	0	IAA	302	0.321192053
2860	gpcr	20161025	odr7	0	IAA	302	0.321192053
2861	gpcr	20161025	odr7	0	IAA	186	0.946236559
2862	gpcr	20161025	odr7	0	IAA	186	0.946236559
2863	gpcr	20161025	odr7	0	IAA	186	0.946236559
2864	gpcr	20161025	odr7	0	IAA	186	0.946236559
2865	gpcr	20161025	odr7	0	IAA	186	0.946236559
2866	gpcr	20161025	odr7	0	IAA	186	0.946236559
2867	gpcr	20161025	odr7	0	IAA	186	0.865591398
2868	gpcr	20161025	odr7	0	IAA	186	0.865591398
2869	gpcr	20161025	odr7	0	IAA	186	0.865591398
2870	gpcr	20161025	odr7	0	IAA	186	0.865591398
2871	gpcr	20161025	odr7	0	IAA	186	0.865591398
2872	gpcr	20161025	odr7	0	IAA	186	0.865591398
2873	gpcr	20161025	odr7	0	IAA	208	0.778846154
2874	gpcr	20161025	odr7	0	IAA	208	0.778846154
2875	gpcr	20161025	odr7	0	IAA	208	0.778846154
2876	gpcr	20161025	odr7	0	IAA	208	0.778846154
2877	gpcr	20161025	odr7	0	IAA	208	0.778846154
2878	gpcr	20161025	odr7	0	IAA	208	0.778846154
2879	gpcr	20161025	odr7	0	IAA	204	0.833333333
2880	gpcr	20161025	odr7	0	IAA	204	0.833333333
2881	gpcr	20161025	odr7	0	IAA	204	0.833333333
2882	gpcr	20161025	odr7	0	IAA	204	0.833333333
2883	gpcr	20161025	odr7	0	IAA	204	0.833333333
2884	gpcr	20161025	odr7	0	IAA	204	0.833333333
2885	gpcr	20161027	odr1	0	IAA	272	0.025735294
2886	gpcr	20161027	odr1	0	IAA	272	0.025735294
2887	gpcr	20161027	odr1	0	IAA	272	0.025735294
2888	gpcr	20161027	odr1	0	IAA	272	0.025735294
2889	gpcr	20161027	odr1	0	IAA	272	0.025735294
2890	gpcr	20161027	odr1	0	IAA	272	0.025735294
2891	gpcr	20161027	odr1	0.15	IAA	107	0.08411215
2892	gpcr	20161027	odr1	0.15	IAA	107	0.08411215
2893	gpcr	20161027	odr1	0.15	IAA	107	0.08411215
2894	gpcr	20161027	odr1	0.15	IAA	107	0.08411215
2895	gpcr	20161027	odr1	0.15	IAA	107	0.08411215
2896	gpcr	20161027	odr1	0.15	IAA	107	0.08411215
2897	gpcr	20161027	odr1	0	IAA	220	-0.295454545
2898	gpcr	20161027	odr1	0	IAA	220	-0.295454545
2899	gpcr	20161027	odr1	0	IAA	220	-0.295454545
2900	gpcr	20161027	odr1	0	IAA	220	-0.295454545
2901	gpcr	20161027	odr1	0	IAA	220	-0.295454545
2902	gpcr	20161027	odr1	0	IAA	220	-0.295454545
2903	gpcr	20161027	N2	0	IAA	171	0.701754386
2904	gpcr	20161027	N2	0	IAA	171	0.701754386
2905	gpcr	20161027	N2	0	IAA	171	0.701754386
2906	gpcr	20161027	N2	0	IAA	171	0.701754386
2907	gpcr	20161027	N2	0	IAA	171	0.701754386
2908	gpcr	20161027	N2	0	IAA	171	0.701754386
2909	gpcr	20161027	N2	0	IAA	190	0.647368421
2910	gpcr	20161027	N2	0	IAA	190	0.647368421
2911	gpcr	20161027	N2	0	IAA	190	0.647368421
2912	gpcr	20161027	N2	0	IAA	190	0.647368421
2913	gpcr	20161027	N2	0	IAA	190	0.647368421
2914	gpcr	20161027	N2	0	IAA	190	0.647368421
2915	gpcr	20161027	odr1	0.15	IAA	85	0.082352941
2916	gpcr	20161027	odr1	0.15	IAA	85	0.082352941
2917	gpcr	20161027	odr1	0.15	IAA	85	0.082352941
2918	gpcr	20161027	odr1	0.15	IAA	85	0.082352941
2919	gpcr	20161027	odr1	0.15	IAA	85	0.082352941
2920	gpcr	20161027	odr1	0.15	IAA	85	0.082352941
2921	gpcr	20161027	N2	0	IAA	158	0.841772152
2922	gpcr	20161027	N2	0	IAA	158	0.841772152
2923	gpcr	20161027	N2	0	IAA	158	0.841772152
2924	gpcr	20161027	N2	0	IAA	158	0.841772152
2925	gpcr	20161027	N2	0	IAA	158	0.841772152
2926	gpcr	20161027	N2	0	IAA	158	0.841772152
2927	gpcr	20161027	N2	0	IAA	245	0.73877551
2928	gpcr	20161027	N2	0	IAA	245	0.73877551
2929	gpcr	20161027	N2	0	IAA	245	0.73877551
2930	gpcr	20161027	N2	0	IAA	245	0.73877551
2931	gpcr	20161027	N2	0	IAA	245	0.73877551
2932	gpcr	20161027	N2	0	IAA	245	0.73877551
2933	gpcr	20161027	ceh36	0	IAA	80	-0.15
2934	gpcr	20161027	ceh36	0	IAA	80	-0.15
2935	gpcr	20161027	ceh36	0	IAA	80	-0.15
2936	gpcr	20161027	ceh36	0	IAA	80	-0.15
2937	gpcr	20161027	ceh36	0	IAA	80	-0.15
2938	gpcr	20161027	ceh36	0	IAA	80	-0.15
2939	gpcr	20161027	N2	0	IAA	164	0.743902439
2940	gpcr	20161027	N2	0	IAA	164	0.743902439
2941	gpcr	20161027	N2	0	IAA	164	0.743902439
2942	gpcr	20161027	N2	0	IAA	164	0.743902439
2943	gpcr	20161027	N2	0	IAA	164	0.743902439
2944	gpcr	20161027	N2	0	IAA	164	0.743902439
2945	gpcr	20161027	N2	0.15	IAA	41	0
2946	gpcr	20161027	N2	0.15	IAA	41	0
2947	gpcr	20161027	N2	0.15	IAA	41	0
2948	gpcr	20161027	N2	0.15	IAA	41	0
2949	gpcr	20161027	N2	0.15	IAA	41	0
2950	gpcr	20161027	N2	0.15	IAA	41	0
2951	gpcr	20161027	odr1	0.15	IAA	57	-0.350877193
2952	gpcr	20161027	odr1	0.15	IAA	57	-0.350877193
2953	gpcr	20161027	odr1	0.15	IAA	57	-0.350877193
2954	gpcr	20161027	odr1	0.15	IAA	57	-0.350877193
2955	gpcr	20161027	odr1	0.15	IAA	57	-0.350877193
2956	gpcr	20161027	odr1	0.15	IAA	57	-0.350877193
2957	gpcr	20161027	odr1	0.15	IAA	50	-0.16
2958	gpcr	20161027	odr1	0.15	IAA	50	-0.16
2959	gpcr	20161027	odr1	0.15	IAA	50	-0.16
2960	gpcr	20161027	odr1	0.15	IAA	50	-0.16
2961	gpcr	20161027	odr1	0.15	IAA	50	-0.16
2962	gpcr	20161027	odr1	0.15	IAA	50	-0.16
2963	gpcr	20161027	odr1	0.15	IAA	57	-0.157894737
2964	gpcr	20161027	odr1	0.15	IAA	57	-0.157894737
2965	gpcr	20161027	odr1	0.15	IAA	57	-0.157894737
2966	gpcr	20161027	odr1	0.15	IAA	57	-0.157894737
2967	gpcr	20161027	odr1	0.15	IAA	57	-0.157894737
2968	gpcr	20161027	odr1	0.15	IAA	57	-0.157894737
2969	gpcr	20161027	odr1	0	IAA	192	0.609375
2970	gpcr	20161027	odr1	0	IAA	192	0.609375
2971	gpcr	20161027	odr1	0	IAA	192	0.609375
2972	gpcr	20161027	odr1	0	IAA	192	0.609375
2973	gpcr	20161027	odr1	0	IAA	192	0.609375
2974	gpcr	20161027	odr1	0	IAA	192	0.609375
2975	gpcr	20161027	ceh36	0	IAA	81	0.37037037
2976	gpcr	20161027	ceh36	0	IAA	81	0.37037037
2977	gpcr	20161027	ceh36	0	IAA	81	0.37037037
2978	gpcr	20161027	ceh36	0	IAA	81	0.37037037
2979	gpcr	20161027	ceh36	0	IAA	81	0.37037037
2980	gpcr	20161027	ceh36	0	IAA	81	0.37037037
2981	gpcr	20161027	ceh36	0	IAA	108	0.453703704
2982	gpcr	20161027	ceh36	0	IAA	108	0.453703704
2983	gpcr	20161027	ceh36	0	IAA	108	0.453703704
2984	gpcr	20161027	ceh36	0	IAA	108	0.453703704
2985	gpcr	20161027	ceh36	0	IAA	108	0.453703704
2986	gpcr	20161027	ceh36	0	IAA	108	0.453703704
2987	odor	20161101	N2	0.15	nonanone	188	0.335106383
2988	odor	20161101	N2	0.15	nonanone	188	0.335106383
2989	odor	20161101	N2	0.15	nonanone	188	0.335106383
2990	odor	20161101	N2	0.15	nonanone	188	0.335106383
2991	odor	20161101	N2	0.15	nonanone	188	0.335106383
2992	odor	20161101	N2	0.15	nonanone	188	0.335106383
2993	odor	20161101	N2	0.15	nonanone	85	-0.270588235
2994	odor	20161101	N2	0.15	nonanone	85	-0.270588235
2995	odor	20161101	N2	0.15	nonanone	85	-0.270588235
2996	odor	20161101	N2	0.15	nonanone	85	-0.270588235
2997	odor	20161101	N2	0.15	nonanone	85	-0.270588235
2998	odor	20161101	N2	0.15	nonanone	85	-0.270588235
2999	odor	20161101	N2	0.15	nonanone	85	-0.094117647
3000	odor	20161101	N2	0.15	nonanone	85	-0.094117647
3001	odor	20161101	N2	0.15	nonanone	85	-0.094117647
3002	odor	20161101	N2	0.15	nonanone	85	-0.094117647
3003	odor	20161101	N2	0.15	nonanone	85	-0.094117647
3004	odor	20161101	N2	0.15	nonanone	85	-0.094117647
3005	odor	20161101	N2	0.15	nonanone	79	0
3006	odor	20161101	N2	0.15	nonanone	79	0
3007	odor	20161101	N2	0.15	nonanone	79	0
3008	odor	20161101	N2	0.15	nonanone	79	0
3009	odor	20161101	N2	0.15	nonanone	79	0
3010	odor	20161101	N2	0.15	nonanone	79	0
3011	odor	20161101	N2	0	nonanone	212	-0.443396226
3012	odor	20161101	N2	0	nonanone	212	-0.443396226
3013	odor	20161101	N2	0	nonanone	212	-0.443396226
3014	odor	20161101	N2	0	nonanone	212	-0.443396226
3015	odor	20161101	N2	0	nonanone	212	-0.443396226
3016	odor	20161101	N2	0	nonanone	212	-0.443396226
3017	odor	20161101	N2	0.15	nonanone	66	0.03030303
3018	odor	20161101	N2	0.15	nonanone	66	0.03030303
3019	odor	20161101	N2	0.15	nonanone	66	0.03030303
3020	odor	20161101	N2	0.15	nonanone	66	0.03030303
3021	odor	20161101	N2	0.15	nonanone	66	0.03030303
3022	odor	20161101	N2	0.15	nonanone	66	0.03030303
3023	odor	20161101	N2	0	nonanone	208	-0.591346154
3024	odor	20161101	N2	0	nonanone	208	-0.591346154
3025	odor	20161101	N2	0	nonanone	208	-0.591346154
3026	odor	20161101	N2	0	nonanone	208	-0.591346154
3027	odor	20161101	N2	0	nonanone	208	-0.591346154
3028	odor	20161101	N2	0	nonanone	208	-0.591346154
3029	odor	20161101	N2	0	pyrazine	208	0.774038462
3030	odor	20161101	N2	0	pyrazine	208	0.774038462
3031	odor	20161101	N2	0	pyrazine	208	0.774038462
3032	odor	20161101	N2	0	pyrazine	208	0.774038462
3033	odor	20161101	N2	0	pyrazine	208	0.774038462
3034	odor	20161101	N2	0	pyrazine	208	0.774038462
3035	odor	20161101	N2	0	pyrazine	221	0.714932127
3036	odor	20161101	N2	0	pyrazine	221	0.714932127
3037	odor	20161101	N2	0	pyrazine	221	0.714932127
3038	odor	20161101	N2	0	pyrazine	221	0.714932127
3039	odor	20161101	N2	0	pyrazine	221	0.714932127
3040	odor	20161101	N2	0	pyrazine	221	0.714932127
3041	odor	20161101	N2	0.15	pyrazine	133	0.571428571
3042	odor	20161101	N2	0.15	pyrazine	133	0.571428571
3043	odor	20161101	N2	0.15	pyrazine	133	0.571428571
3044	odor	20161101	N2	0.15	pyrazine	133	0.571428571
3045	odor	20161101	N2	0.15	pyrazine	133	0.571428571
3046	odor	20161101	N2	0.15	pyrazine	133	0.571428571
3047	odor	20161101	N2	0.15	pyrazine	121	0.710743802
3048	odor	20161101	N2	0.15	pyrazine	121	0.710743802
3049	odor	20161101	N2	0.15	pyrazine	121	0.710743802
3050	odor	20161101	N2	0.15	pyrazine	121	0.710743802
3051	odor	20161101	N2	0.15	pyrazine	121	0.710743802
3052	odor	20161101	N2	0.15	pyrazine	121	0.710743802
3053	odor	20161101	N2	0.15	pyrazine	122	0.721311475
3054	odor	20161101	N2	0.15	pyrazine	122	0.721311475
3055	odor	20161101	N2	0.15	pyrazine	122	0.721311475
3056	odor	20161101	N2	0.15	pyrazine	122	0.721311475
3057	odor	20161101	N2	0.15	pyrazine	122	0.721311475
3058	odor	20161101	N2	0.15	pyrazine	122	0.721311475
3059	odor	20161101	N2	0.15	pyrazine	118	0.728813559
3060	odor	20161101	N2	0.15	pyrazine	118	0.728813559
3061	odor	20161101	N2	0.15	pyrazine	118	0.728813559
3062	odor	20161101	N2	0.15	pyrazine	118	0.728813559
3063	odor	20161101	N2	0.15	pyrazine	118	0.728813559
3064	odor	20161101	N2	0.15	pyrazine	118	0.728813559
3065	odor	20161101	N2	0.15	IAA	47	0.085106383
3066	odor	20161101	N2	0.15	IAA	47	0.085106383
3067	odor	20161101	N2	0.15	IAA	47	0.085106383
3068	odor	20161101	N2	0.15	IAA	47	0.085106383
3069	odor	20161101	N2	0.15	IAA	47	0.085106383
3070	odor	20161101	N2	0.15	IAA	47	0.085106383
3071	odor	20161101	N2	0.15	IAA	82	0.524390244
3072	odor	20161101	N2	0.15	IAA	82	0.524390244
3073	odor	20161101	N2	0.15	IAA	82	0.524390244
3074	odor	20161101	N2	0.15	IAA	82	0.524390244
3075	odor	20161101	N2	0.15	IAA	82	0.524390244
3076	odor	20161101	N2	0.15	IAA	82	0.524390244
3077	odor	20161101	N2	0	IAA	120	0.825
3078	odor	20161101	N2	0	IAA	120	0.825
3079	odor	20161101	N2	0	IAA	120	0.825
3080	odor	20161101	N2	0	IAA	120	0.825
3081	odor	20161101	N2	0	IAA	120	0.825
3082	odor	20161101	N2	0	IAA	120	0.825
3083	odor	20161101	N2	0	IAA	203	0.748768473
3084	odor	20161101	N2	0	IAA	203	0.748768473
3085	odor	20161101	N2	0	IAA	203	0.748768473
3086	odor	20161101	N2	0	IAA	203	0.748768473
3087	odor	20161101	N2	0	IAA	203	0.748768473
3088	odor	20161101	N2	0	IAA	203	0.748768473
3089	odor	20161101	N2	0.15	IAA	119	-0.042016807
3090	odor	20161101	N2	0.15	IAA	119	-0.042016807
3091	odor	20161101	N2	0.15	IAA	119	-0.042016807
3092	odor	20161101	N2	0.15	IAA	119	-0.042016807
3093	odor	20161101	N2	0.15	IAA	119	-0.042016807
3094	odor	20161101	N2	0.15	IAA	119	-0.042016807
3095	odor	20161101	N2	0	pyrazine	180	0.888888889
3096	odor	20161101	N2	0	pyrazine	180	0.888888889
3097	odor	20161101	N2	0	pyrazine	180	0.888888889
3098	odor	20161101	N2	0	pyrazine	180	0.888888889
3099	odor	20161101	N2	0	pyrazine	180	0.888888889
3100	odor	20161101	N2	0	pyrazine	180	0.888888889
3101	spots	20161101	N2	0	ISI	143	0.846153846
3102	spots	20161101	N2	0	ISI	143	0.846153846
3103	spots	20161101	N2	0	ISI	143	0.846153846
3104	spots	20161101	N2	0	ISI	143	0.846153846
3105	spots	20161101	N2	0	ISI	143	0.846153846
3106	spots	20161101	N2	0	ISI	143	0.846153846
3107	spots	20161101	N2	0	ISI	170	0.729411765
3108	spots	20161101	N2	0	ISI	170	0.729411765
3109	spots	20161101	N2	0	ISI	170	0.729411765
3110	spots	20161101	N2	0	ISI	170	0.729411765
3111	spots	20161101	N2	0	ISI	170	0.729411765
3112	spots	20161101	N2	0	ISI	170	0.729411765
3113	spots	20161101	N2	0	ISI	151	0.774834437
3114	spots	20161101	N2	0	ISI	151	0.774834437
3115	spots	20161101	N2	0	ISI	151	0.774834437
3116	spots	20161101	N2	0	ISI	151	0.774834437
3117	spots	20161101	N2	0	ISI	151	0.774834437
3118	spots	20161101	N2	0	ISI	151	0.774834437
3119	spots	20161101	N2	0	IDI	83	0.626506024
3120	spots	20161101	N2	0	IDI	83	0.626506024
3121	spots	20161101	N2	0	IDI	83	0.626506024
3122	spots	20161101	N2	0	IDI	83	0.626506024
3123	spots	20161101	N2	0	IDI	83	0.626506024
3124	spots	20161101	N2	0	IDI	83	0.626506024
3125	spots	20161101	N2	0	IDI	74	0.648648649
3126	spots	20161101	N2	0	IDI	74	0.648648649
3127	spots	20161101	N2	0	IDI	74	0.648648649
3128	spots	20161101	N2	0	IDI	74	0.648648649
3129	spots	20161101	N2	0	IDI	74	0.648648649
3130	spots	20161101	N2	0	IDI	74	0.648648649
3131	spots	20161101	N2	0	IDI	88	0.590909091
3132	spots	20161101	N2	0	IDI	88	0.590909091
3133	spots	20161101	N2	0	IDI	88	0.590909091
3134	spots	20161101	N2	0	IDI	88	0.590909091
3135	spots	20161101	N2	0	IDI	88	0.590909091
3136	spots	20161101	N2	0	IDI	88	0.590909091
3137	spots	20161101	N2	0	DD	147	0.353741497
3138	spots	20161101	N2	0	DD	147	0.353741497
3139	spots	20161101	N2	0	DD	147	0.353741497
3140	spots	20161101	N2	0	DD	147	0.353741497
3141	spots	20161101	N2	0	DD	147	0.353741497
3142	spots	20161101	N2	0	DD	147	0.353741497
3143	spots	20161101	N2	0	DD	142	-0.190140845
3144	spots	20161101	N2	0	DD	142	-0.190140845
3145	spots	20161101	N2	0	DD	142	-0.190140845
3146	spots	20161101	N2	0	DD	142	-0.190140845
3147	spots	20161101	N2	0	DD	142	-0.190140845
3148	spots	20161101	N2	0	DD	142	-0.190140845
3149	spots	20161101	N2	0	DD	127	0.559055118
3150	spots	20161101	N2	0	DD	127	0.559055118
3151	spots	20161101	N2	0	DD	127	0.559055118
3152	spots	20161101	N2	0	DD	127	0.559055118
3153	spots	20161101	N2	0	DD	127	0.559055118
3154	spots	20161101	N2	0	DD	127	0.559055118
3155	spots	20161101	N2	0	DD	131	0.083969466
3156	spots	20161101	N2	0	DD	131	0.083969466
3157	spots	20161101	N2	0	DD	131	0.083969466
3158	spots	20161101	N2	0	DD	131	0.083969466
3159	spots	20161101	N2	0	DD	131	0.083969466
3160	spots	20161101	N2	0	DD	131	0.083969466
3161	spots	20161101	N2	0	DD	67	0.611940299
3162	spots	20161101	N2	0	DD	67	0.611940299
3163	spots	20161101	N2	0	DD	67	0.611940299
3164	spots	20161101	N2	0	DD	67	0.611940299
3165	spots	20161101	N2	0	DD	67	0.611940299
3166	spots	20161101	N2	0	DD	67	0.611940299
3167	spots	20161101	N2	0	DD	136	0.463235294
3168	spots	20161101	N2	0	DD	136	0.463235294
3169	spots	20161101	N2	0	DD	136	0.463235294
3170	spots	20161101	N2	0	DD	136	0.463235294
3171	spots	20161101	N2	0	DD	136	0.463235294
3172	spots	20161101	N2	0	DD	136	0.463235294
3173	spots	20161101	N2	0	DD	81	0.407407407
3174	spots	20161101	N2	0	DD	81	0.407407407
3175	spots	20161101	N2	0	DD	81	0.407407407
3176	spots	20161101	N2	0	DD	81	0.407407407
3177	spots	20161101	N2	0	DD	81	0.407407407
3178	spots	20161101	N2	0	DD	81	0.407407407
3179	spots	20161101	N2	0	DD	165	0.16969697
3180	spots	20161101	N2	0	DD	165	0.16969697
3181	spots	20161101	N2	0	DD	165	0.16969697
3182	spots	20161101	N2	0	DD	165	0.16969697
3183	spots	20161101	N2	0	DD	165	0.16969697
3184	spots	20161101	N2	0	DD	165	0.16969697
3185	spots	20161101	N2	0	EE	146	-0.212328767
3186	spots	20161101	N2	0	EE	146	-0.212328767
3187	spots	20161101	N2	0	EE	146	-0.212328767
3188	spots	20161101	N2	0	EE	146	-0.212328767
3189	spots	20161101	N2	0	EE	146	-0.212328767
3190	spots	20161101	N2	0	EE	146	-0.212328767
3191	spots	20161101	N2	0	EE	78	0.307692308
3192	spots	20161101	N2	0	EE	78	0.307692308
3193	spots	20161101	N2	0	EE	78	0.307692308
3194	spots	20161101	N2	0	EE	78	0.307692308
3195	spots	20161101	N2	0	EE	78	0.307692308
3196	spots	20161101	N2	0	EE	78	0.307692308
3197	spots	20161101	N2	0	EE	107	0.448598131
3198	spots	20161101	N2	0	EE	107	0.448598131
3199	spots	20161101	N2	0	EE	107	0.448598131
3200	spots	20161101	N2	0	EE	107	0.448598131
3201	spots	20161101	N2	0	EE	107	0.448598131
3202	spots	20161101	N2	0	EE	107	0.448598131
3203	spots	20161101	N2	0	EE	119	0.386554622
3204	spots	20161101	N2	0	EE	119	0.386554622
3205	spots	20161101	N2	0	EE	119	0.386554622
3206	spots	20161101	N2	0	EE	119	0.386554622
3207	spots	20161101	N2	0	EE	119	0.386554622
3208	spots	20161101	N2	0	EE	119	0.386554622
3209	gpcr	20161103	N2	0	IAA	282	0.893617021
3210	gpcr	20161103	N2	0	IAA	282	0.893617021
3211	gpcr	20161103	N2	0	IAA	282	0.893617021
3212	gpcr	20161103	N2	0	IAA	282	0.893617021
3213	gpcr	20161103	N2	0	IAA	282	0.893617021
3214	gpcr	20161103	N2	0	IAA	282	0.893617021
3215	gpcr	20161103	N2	0	IAA	208	0.783653846
3216	gpcr	20161103	N2	0	IAA	208	0.783653846
3217	gpcr	20161103	N2	0	IAA	208	0.783653846
3218	gpcr	20161103	N2	0	IAA	208	0.783653846
3219	gpcr	20161103	N2	0	IAA	208	0.783653846
3220	gpcr	20161103	N2	0	IAA	208	0.783653846
3221	gpcr	20161103	odr7	0.15	IAA	32	-0.21875
3222	gpcr	20161103	odr7	0.15	IAA	32	-0.21875
